Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,strengths_sentiment,weaknesses_sentiment,combined_sentiment,strengths_neg,strengths_neu,strengths_pos,strengths_compound,weaknesses_neg,weaknesses_neu,weaknesses_pos,weaknesses_compound,combined_neg,combined_neu,combined_pos,combined_compound,similar_1_name,similar_2_name,similar_3_name,similar_4_name,similar_5_name,similar_1_score,similar_2_score,similar_3_score,similar_4_score,similar_5_score,join_slug_1,WAR_1,join_slug_2,WAR_2,join_slug_3,WAR_3,join_slug_4,WAR_4,join_slug_5,WAR_5,max_similarity,prediction
255.0,RICHARD LECOUNTE,2021,S,"Field fast and covers a lot of ground nimble footed with the athleticism to carry crossers or ride patterns from the slot galloping strides in pursuit to
make plays at either sideline  beating his teammates to the ball carrier decisive trigger to see it and go  jumping routes and finding the pass lane mean spirited
tackler  competing with the aggressive nature required for the position offensive background shows at the catch point  taking advantage of mistakes by the
quarterback  eight interceptions the last three seasons  averaging 17 9 yards per return  charismatic leader and very well liked in the Georgia locker
room productive three year starter  33 starts  ","Disappointing testing times at his pro day flies around the field  but often out of control  leading to missed tackles overaggressive  often to the point
of taking himself out of position inconsistent tackling technique from play to play  hugging or attacking too high eyes will get stuck in the backfield  allowing
receivers to get behind him handsy in man coverage  tugging jersey to hop a ride lacks ideal bulk and size for the position  which leads to durability
concerns missed the second half of the 2020 season due to injuries  concussion  shoulder sprain  bruised ribs  following a traffic accident when his dirt bike was
struck by a vehicle  leaving him unconscious 
 254 ",richard lecounte,richard lecounte-S,55910.0,richard lecounte,S,-0.0021316919973568636,field fast cover lot ground nimble footed athleticism carry crossers ride pattern slot galloping stride pursuit make play either sideline beating teammate ball carrier decisive trigger see jumping route finding pas lane mean spirited tackler competing aggressive nature required position offensive background show catch point taking advantage mistake quarterback eight interception last three season averaging yard per return charismatic leader well liked georgia locker room productive three year starter start,disappointing testing time pro day fly around field often control leading missed tackle overaggressive often point taking position inconsistent tackling technique play play hugging attacking high eye get stuck backfield allowing receiver get behind handsy man coverage tugging jersey hop ride lack ideal bulk size position lead durability concern missed second half season due injury concussion shoulder sprain bruised rib following traffic accident dirt bike struck vehicle leaving unconscious,field fast cover lot ground nimble footed athleticism carry crossers ride pattern slot galloping stride pursuit make play either sideline beating teammate ball carrier decisive trigger see jumping route finding pas lane mean spirited tackler competing aggressive nature required position offensive background show catch point taking advantage mistake quarterback eight interception last three season averaging yard per return charismatic leader well liked georgia locker room productive three year starter start disappointing testing time pro day fly around field often control leading missed tackle overaggressive often point taking position inconsistent tackling technique play play hugging attacking high eye get stuck backfield allowing receiver get behind handsy man coverage tugging jersey hop ride lack ideal bulk size position lead durability concern missed second half season due injury concussion shoulder sprain bruised rib following traffic accident dirt bike struck vehicle leaving unconscious,"{'neg': 0.084, 'neu': 0.802, 'pos': 0.114, 'compound': 0.376}","{'neg': 0.177, 'neu': 0.716, 'pos': 0.107, 'compound': -0.8151}","{'neg': 0.201, 'neu': 0.658, 'pos': 0.14, 'compound': -0.8658}",0.084,0.802,0.114,0.376,0.177,0.716,0.107,-0.8151,0.201,0.658,0.14,-0.8658,myles dorn-S,grant delpit-S,ashtyn davis-S,reed-S,caden sterns-S,0.5785,0.443,0.4041,0.4011,0.3864,myles dorn-S,-0.0020515812924504287,grant delpit-S,0.01775710973452959,ashtyn davis-S,-0.002919087924688226,reed-S,-0.000672242565389609,caden sterns-S,0.0026655685128064432,2.2131000000000003,0.002828745011394948
256.0,JOSHUAH BLEDSOE,2021,S,"Muscular frame with solid thickness patient at the top of routes with the smooth movement skills to react with receivers hits another gear when he
drives on throws plays with timing  regardless of whether he locates the football or not doesn t panic and clobber receivers with his back to the line of
scrimmage competes with an aggressive mindset  flying downhill as a run defender communicates well pre snap  getting teammates lined up likes to mix things up
with receivers durable and started every game the last two seasons  playing nickel and safety ","Wide  choppy pedal and will get turned the wrong way when he false steps  it can often be a death sentence combinations will catch him offbalance in zone reacts quickly  but doesn t consistently anticipate the route path will arrive too hot as a downhill run defender and make tackle attempts more
difficult than they need to be streaky pursuit angles physical striker  but needs to be more fundamentally sound with his wrap skills only one career interception
and allowed eight touchdowns ",joshuah bledsoe,joshuah bledsoe-S,60691.0,joshuah bledsoe,S,-0.003674010389057642,muscular frame solid thickness patient top route smooth movement skill react receiver hit another gear drive throw play timing regardless whether locates football panic clobber receiver back line scrimmage competes aggressive mindset flying downhill run defender communicates well pre snap getting teammate lined like mix thing receiver durable started every game last two season playing nickel safety,wide choppy pedal get turned wrong way false step often death sentence combination catch offbalance zone reacts quickly consistently anticipate route path arrive hot downhill run defender make tackle attempt difficult need streaky pursuit angle physical striker need fundamentally sound wrap skill one career interception allowed eight touchdown,muscular frame solid thickness patient top route smooth movement skill react receiver hit another gear drive throw play timing regardless whether locates football panic clobber receiver back line scrimmage competes aggressive mindset flying downhill run defender communicates well pre snap getting teammate lined like mix thing receiver durable started every game last two season playing nickel safety wide choppy pedal get turned wrong way false step often death sentence combination catch offbalance zone reacts quickly consistently anticipate route path arrive hot downhill run defender make tackle attempt difficult need streaky pursuit angle physical striker need fundamentally sound wrap skill one career interception allowed eight touchdown,"{'neg': 0.016, 'neu': 0.797, 'pos': 0.187, 'compound': 0.9246}","{'neg': 0.096, 'neu': 0.871, 'pos': 0.032, 'compound': -0.7535}","{'neg': 0.117, 'neu': 0.729, 'pos': 0.155, 'compound': -0.0772}",0.016,0.797,0.187,0.9246,0.096,0.871,0.032,-0.7535,0.117,0.729,0.155,-0.0772,jamien sherwood-S,khari willis-S,dax hill-S,jamar johnson-S,shawn davis-S,0.4889,0.3937,0.3768,0.3543,0.3498,jamien sherwood-S,-0.05,khari willis-S,0.004661415100691142,dax hill-S,-0.05,jamar johnson-S,-0.05,shawn davis-S,-0.05,1.9635000000000002,-0.03903987821484996
257.0,MARK WEBB,2021,S,"Good sized athlete with long arms and big hands physical presence on film  and the coaches say that is how he practices too violent with his hands at
contact to aggressively work off blockers squares and strikes as a run defender and missed tackles on his watch are rare quick to read  sort and leverage run
fits smooth in his turn and run out of the nickel position showed adequate range in the back half of the field his interception opportunities were limited  but he
showed off his pass catching skills when he could experienced on special teams ","Limited experience in the secondary his route recognition and cover instincts are still in the developmental phase struggles to anticipate and jump
routes runs well  but not sudden in his start stop transitions  allowing receivers to stem and separate ordinary recovery skills after a misstep below average
production with only one career interception and single digit passes defended in his career was never the full time starter and shared roles suffered a torn
meniscus in his knee  April 2018  ",mark webb,mark webb-S,61274.0,mark webb,S,-0.0023816993334090228,good sized athlete long arm big hand physical presence film coach say practice violent hand contact aggressively work blocker square strike run defender missed tackle watch rare quick read sort leverage run fit smooth turn run nickel position showed adequate range back half field interception opportunity limited showed pas catching skill could experienced special team,limited experience secondary route recognition cover instinct still developmental phase struggle anticipate jump route run well sudden start stop transition allowing receiver stem separate ordinary recovery skill misstep average production one career interception single digit pass defended career never full time starter shared role suffered torn meniscus knee april,good sized athlete long arm big hand physical presence film coach say practice violent hand contact aggressively work blocker square strike run defender missed tackle watch rare quick read sort leverage run fit smooth turn run nickel position showed adequate range back half field interception opportunity limited showed pas catching skill could experienced special team limited experience secondary route recognition cover instinct still developmental phase struggle anticipate jump route run well sudden start stop transition allowing receiver stem separate ordinary recovery skill misstep average production one career interception single digit pass defended career never full time starter shared role suffered torn meniscus knee april,"{'neg': 0.084, 'neu': 0.822, 'pos': 0.094, 'compound': 0.2617}","{'neg': 0.146, 'neu': 0.8, 'pos': 0.053, 'compound': -0.7992}","{'neg': 0.177, 'neu': 0.634, 'pos': 0.189, 'compound': 0.4019}",0.084,0.822,0.094,0.2617,0.146,0.8,0.053,-0.7992,0.177,0.634,0.189,0.4019,divine deablo-S,amani hooker-S,richie grant-S,mike bell-S,jared mayden-S,0.5664,0.5609,0.47,0.4234,0.3706,divine deablo-S,-0.05,amani hooker-S,0.04502726591803088,richie grant-S,-0.05,mike bell-S,-0.05,jared mayden-S,-0.004093555830889885,2.3912999999999998,-0.020596026570277374
258.0,CHRISTIAN UPHOFF,2021,S,"Good sized athlete and continues to pack muscle onto his frame field fast with the range and recovery speed to make plays fluid in his transition to
open his hips and immediately accelerate carries slot receivers vertically aggressive in the alleys and as a blitzer off the edge long arms to play through the
receiver s hands and rake the ball out trusts the quarterback s eyes to lead him to passing lanes promising ball skills experienced on special teams  averaging 27 1
yards per kick return with one touchdown  34 920 1  experienced split safety  single high and over the slot in man coverage ","Below average anticipation and needs to quicken his diagnostic skills to get a head start late to identify route combinations hyper focused on the
quarterback and loses sight of his coverage assignment too many fly by missed tackles and he struggles to settle his feet  balance himself and finish poor technique
as a wrap tackler  throwing his shoulder to cut down ball carriers instead of engulfing his target late to locate blocks and must streamline his pursuit angles to find
the quickest route from A to B only one season as a starter with most of his experience coming versus FCS level competition ",christian uphoff,christian uphoff-S,,,,-0.05,good sized athlete continues pack muscle onto frame field fast range recovery speed make play fluid transition open hip immediately accelerate carry slot receiver vertically aggressive alley blitzer edge long arm play receiver hand rake ball trust quarterback eye lead passing lane promising ball skill experienced special team averaging yard per kick return one touchdown experienced split safety single high slot man coverage,average anticipation need quicken diagnostic skill get head start late identify route combination hyper focused quarterback loses sight coverage assignment many fly missed tackle struggle settle foot balance finish poor technique wrap tackler throwing shoulder cut ball carrier instead engulfing target late locate block must streamline pursuit angle find quickest route one season starter experience coming versus fcs level competition,good sized athlete continues pack muscle onto frame field fast range recovery speed make play fluid transition open hip immediately accelerate carry slot receiver vertically aggressive alley blitzer edge long arm play receiver hand rake ball trust quarterback eye lead passing lane promising ball skill experienced special team averaging yard per kick return one touchdown experienced split safety single high slot man coverage average anticipation need quicken diagnostic skill get head start late identify route combination hyper focused quarterback loses sight coverage assignment many fly missed tackle struggle settle foot balance finish poor technique wrap tackler throwing shoulder cut ball carrier instead engulfing target late locate block must streamline pursuit angle find quickest route one season starter experience coming versus fcs level competition,"{'neg': 0.014, 'neu': 0.82, 'pos': 0.166, 'compound': 0.9432}","{'neg': 0.13, 'neu': 0.833, 'pos': 0.037, 'compound': -0.8442}","{'neg': 0.111, 'neu': 0.712, 'pos': 0.177, 'compound': 0.872}",0.014,0.82,0.166,0.9432,0.13,0.833,0.037,-0.8442,0.111,0.712,0.177,0.872,kam curl-S,trevon moehrig-S,nick cross-S,richie grant-S,calen bullock-S,0.5251,0.4987,0.463,0.4417,0.366,kam curl-S,-0.05,trevon moehrig-S,-0.004958456299098208,nick cross-S,0.020144247595094283,richie grant-S,-0.05,calen bullock-S,-0.052315630837693305,2.2945,-0.026425590065995798
259.0,JACOBY STEVENS,2021,S,"Stout build with proportionate thickness in his upper half and legs doesn t lack for physicality  ramming into blocks in the trenches mirrors well at the
line of scrimmage to stretch runs outside fearless in run support tackles with his eyes before his feet  accelerating through his target won t let the chance for a
jarring hit in coverage go unanswered has some bend as a blitzer to wrap around blocks hunts for passing lanes at the line of scrimmage enough range to cover
tight ends in the middle of the field high school wide receiver with the hands to snatch interceptions communicates well to get his teammates lined up loves to get
involved in the community versatile experience with his alignments  playing deep  in the box and in the slot ","Undisciplined tendencies due to his overaggressive play style attacks before reading and must improve his patience to meet the ball carrier as he hits
the hole credited with 14 missed tackles the last two seasons needs to improve his eye balance to track the quarterback and pass catchers has some body stiffness
when attempting to quickly redirect his momentum receivers are able to put on a move on him and separate at the top of routes inconsistent effort level as a
senior  although he finished strong  NFL scout   The coaches say he can be a unifying leader when he wants to  but the attitude issues can be a distraction   not
what you want to hear about a senior   ",jacoby stevens,jacoby stevens-S,,,,-0.05,stout build proportionate thickness upper half leg lack physicality ramming block trench mirror well line scrimmage stretch run outside fearless run support tackle eye foot accelerating target let chance jarring hit coverage unanswered bend blitzer wrap around block hunt passing lane line scrimmage enough range cover tight end middle field high school wide receiver hand snatch interception communicates well get teammate lined love get involved community versatile experience alignment playing deep box slot,undisciplined tendency due overaggressive play style attack reading must improve patience meet ball carrier hit hole credited missed tackle last two season need improve eye balance track quarterback pas catcher body stiffness attempting quickly redirect momentum receiver able put move separate top route inconsistent effort level senior although finished strong nfl scout coach say unifying leader want attitude issue distraction want hear senior,stout build proportionate thickness upper half leg lack physicality ramming block trench mirror well line scrimmage stretch run outside fearless run support tackle eye foot accelerating target let chance jarring hit coverage unanswered bend blitzer wrap around block hunt passing lane line scrimmage enough range cover tight end middle field high school wide receiver hand snatch interception communicates well get teammate lined love get involved community versatile experience alignment playing deep box slot undisciplined tendency due overaggressive play style attack reading must improve patience meet ball carrier hit hole credited missed tackle last two season need improve eye balance track quarterback pas catcher body stiffness attempting quickly redirect momentum receiver able put move separate top route inconsistent effort level senior although finished strong nfl scout coach say unifying leader want attitude issue distraction want hear senior,"{'neg': 0.042, 'neu': 0.8, 'pos': 0.158, 'compound': 0.9393}","{'neg': 0.068, 'neu': 0.843, 'pos': 0.089, 'compound': 0.1573}","{'neg': 0.094, 'neu': 0.664, 'pos': 0.242, 'compound': 0.9643}",0.042,0.8,0.158,0.9393,0.068,0.843,0.089,0.1573,0.094,0.664,0.242,0.9643,jaden hicks-S,jl skinner-S,quan martin-S,tariq carpenter-S,beau brade-S,0.5569,0.4993,0.4827,0.4588,0.4239,jaden hicks-S,0.019758036774809744,jl skinner-S,-0.0009251321943225051,quan martin-S,-0.05,tariq carpenter-S,-0.001952534981590144,beau brade-S,-0.002283874817889456,2.4216,-0.006383228200194327
260.0,BRADY BREEZE,2021,S,"Above average football instincts help him sense what is about to happen displays a great feel for scheme and his place in it the trust he shows in his
vision allows him to play fast and decisive flashes the short area burst to close as a curl defender solid high to low tackler with excellent pursuit in the run
game terrific grip strength to finish tackles once he grapples accounted for three defensive touchdowns  two fumble returns  one interception return  in 2019 vast
experience on special teams coverages  700 plus snaps in only three years  ","Doesn t have imposing size or strength average speed player and shows marginal range for single high responsibilities moves with stiffness through
his core and will struggle to match up in man coverage versus tight ends or running backs late to react to throws over the top doesn t explode through his target as
a run defender sticks to blocks and lacks the length or pop to aggressively shuck only four career starts and is missing a full season of development after opting out
of the 2020 season 
 257 ",brady breeze,brady breeze-S,43073.0,brady breeze,S,-0.0013862830343378014,average football instinct help sense happen display great feel scheme place trust show vision allows play fast decisive flash short area burst close curl defender solid high low tackler excellent pursuit run game terrific grip strength finish tackle grapple accounted three defensive touchdown two fumble return one interception return vast experience special team coverage plus snap three year,imposing size strength average speed player show marginal range single high responsibility move stiffness core struggle match man coverage versus tight end running back late react throw top explode target run defender stick block lack length pop aggressively shuck four career start missing full season development opting season,average football instinct help sense happen display great feel scheme place trust show vision allows play fast decisive flash short area burst close curl defender solid high low tackler excellent pursuit run game terrific grip strength finish tackle grapple accounted three defensive touchdown two fumble return one interception return vast experience special team coverage plus snap three year imposing size strength average speed player show marginal range single high responsibility move stiffness core struggle match man coverage versus tight end running back late react throw top explode target run defender stick block lack length pop aggressively shuck four career start missing full season development opting season,"{'neg': 0.018, 'neu': 0.691, 'pos': 0.29, 'compound': 0.9801}","{'neg': 0.121, 'neu': 0.811, 'pos': 0.068, 'compound': -0.4404}","{'neg': 0.112, 'neu': 0.601, 'pos': 0.287, 'compound': 0.9686}",0.018,0.691,0.29,0.9801,0.121,0.811,0.068,-0.4404,0.112,0.601,0.287,0.9686,kaevon merriweather-S,dadrion taylordemerson-S,cole bishop-S,khaleke hudson-S,terrell burgess-S,0.4883,0.4865,0.456,0.4487,0.4076,kaevon merriweather-S,0.00185965270679684,dadrion taylordemerson-S,0.006759200422641158,cole bishop-S,-0.024586222114052446,khaleke hudson-S,-0.05,terrell burgess-S,-0.007226413927950769,2.2871,-0.014164393414672218
261.0,TARIQ THOMPSON,2021,S,"Smooth athleticism displays the short area quickness to make adequate transitions plays patiently  but doesn t hesitate high football IQ and
understands field leverage and play indicators quick to read combinations and route breaks  getting a head start on passing lanes impressive ball production in his
career  35 passes defended  responsible for 18 forced turnovers  12 interceptions  six forced fumbles  was considered the leader of the defensive back room  NFL
scout   You hear things like  bright  and  motivated  when you ask about him in the building   durable and started every game the last four years  47 straight starts  ","Average size speed profile lacks explosive traits to easily regain lost steps inconsistent run defender  arriving hot or allowing runners out of his
grasp needs to be better negotiating traffic to line up his fits lacks ideal length to punch  release and keep himself free from blockers as a box player doesn t lack
for toughness  but not an explosive tackler either average flexibility through his hips and doesn t have ideal man cover skills questionable versatility for an NFL
secondary ",tariq thompson,tariq thompson-S,,,,-0.05,smooth athleticism display short area quickness make adequate transition play patiently hesitate high football understands field leverage play indicator quick read combination route break getting head start passing lane impressive ball production career pass defended responsible forced turnover interception six forced fumble considered leader defensive back room nfl scout hear thing like bright motivated ask building durable started every game last four year straight start,average size speed profile lack explosive trait easily regain lost step inconsistent run defender arriving hot allowing runner grasp need better negotiating traffic line fit lack ideal length punch release keep free blocker box player lack toughness explosive tackler either average flexibility hip ideal man cover skill questionable versatility nfl secondary,smooth athleticism display short area quickness make adequate transition play patiently hesitate high football understands field leverage play indicator quick read combination route break getting head start passing lane impressive ball production career pass defended responsible forced turnover interception six forced fumble considered leader defensive back room nfl scout hear thing like bright motivated ask building durable started every game last four year straight start average size speed profile lack explosive trait easily regain lost step inconsistent run defender arriving hot allowing runner grasp need better negotiating traffic line fit lack ideal length punch release keep free blocker box player lack toughness explosive tackler either average flexibility hip ideal man cover skill questionable versatility nfl secondary,"{'neg': 0.088, 'neu': 0.682, 'pos': 0.23, 'compound': 0.9371}","{'neg': 0.079, 'neu': 0.735, 'pos': 0.186, 'compound': 0.8658}","{'neg': 0.133, 'neu': 0.574, 'pos': 0.293, 'compound': 0.9709}",0.088,0.682,0.23,0.9371,0.079,0.735,0.186,0.8658,0.133,0.574,0.293,0.9709,anthony johnson-S,bryan cook-S,trey taylor-S,jamar johnson-S,jamien sherwood-S,0.4946,0.4147,0.4142,0.3993,0.3665,anthony johnson-S,-0.009665836928713908,bryan cook-S,-0.030846743821441133,trey taylor-S,-0.05,jamar johnson-S,-0.05,jamien sherwood-S,-0.05,2.0893,-0.036650010820702406
262.0,PARIS FORD,2021,S,"Loose athlete with the range to mirror line of scrimmage action quick to trigger with controlled burst and doesn t play at half speed embraces the
violence at the position  creating collisions with downhill force competes with a physical mentality and is always looking to spike or punch the ball out  three forced
fumbles in 2019  accurate angles as a run defender his offensive background shines at the catch point with six interceptions the last two seasons averaged 17 2
yards per interception return with one pick six  6 103 1  posted 20 passes defended in 20 starts the last two seasons experienced at both cornerback and safety ","Flies around as a tackler  but he is consistently undisciplined  going for the knockout blow instead of wrapping needs to streamline his tackling
approach  arriving too high or too low and bouncing off his target  multiple targeting penalties on his resume  average play strength  allowing ball carriers to run
through his grasp late to feel developing holes at the line of scrimmage  catching him out of position and late to fill undeveloped route recognition can get caught
flat footed at the top of routes  allowing receivers or tight ends to separate out of the break plays fast  but doesn t have elite recovery speed sub 200 pound frame
and physical style lead to durability questions ",paris ford,paris ford-S,,,,-0.05,loose athlete range mirror line scrimmage action quick trigger controlled burst play half speed embrace violence position creating collision downhill force competes physical mentality always looking spike punch ball three forced fumble accurate angle run defender offensive background shine catch point six interception last two season averaged yard per interception return one pick six posted pass defended start last two season experienced cornerback safety,fly around tackler consistently undisciplined going knockout blow instead wrapping need streamline tackling approach arriving high low bouncing target multiple targeting penalty resume average play strength allowing ball carrier run grasp late feel developing hole line scrimmage catching position late fill undeveloped route recognition get caught flat footed top route allowing receiver tight end separate break play fast elite recovery speed sub pound frame physical style lead durability question,loose athlete range mirror line scrimmage action quick trigger controlled burst play half speed embrace violence position creating collision downhill force competes physical mentality always looking spike punch ball three forced fumble accurate angle run defender offensive background shine catch point six interception last two season averaged yard per interception return one pick six posted pass defended start last two season experienced cornerback safety fly around tackler consistently undisciplined going knockout blow instead wrapping need streamline tackling approach arriving high low bouncing target multiple targeting penalty resume average play strength allowing ball carrier run grasp late feel developing hole line scrimmage catching position late fill undeveloped route recognition get caught flat footed top route allowing receiver tight end separate break play fast elite recovery speed sub pound frame physical style lead durability question,"{'neg': 0.125, 'neu': 0.8, 'pos': 0.076, 'compound': -0.7717}","{'neg': 0.022, 'neu': 0.88, 'pos': 0.099, 'compound': 0.8573}","{'neg': 0.127, 'neu': 0.741, 'pos': 0.132, 'compound': -0.2732}",0.125,0.8,0.076,-0.7717,0.022,0.88,0.099,0.8573,0.127,0.741,0.132,-0.2732,evan worthington-S,jamien sherwood-S,malik mustapha-S,jl skinner-S,brady breeze-S,0.3309,0.3305,0.3137,0.3051,0.2944,evan worthington-S,-0.05,jamien sherwood-S,-0.05,malik mustapha-S,0.0014603353650599741,jl skinner-S,-0.0009251321943225051,brady breeze-S,-0.0013862830343378014,1.5746,-0.021149671252240272
326.0,KYLE HAMILTON,2022,S,"Lithe  loose athlete with tremendous length   elite range from depth thanks to his long striding speed   displays an explosive trigger to key and chase
down plays   high football IQ and anticipates well   quickly reads top down and sorts through route combinations   excellent balance as a tackler  and his finishing
skills improved each season because of his ability to stay centered and controlled   boasts a larger tackling radius than your average safety   three level blitzer with
tactical attack angles   ferocious hitter to dislodge the football at contact   has that  my ball  mentality   doesn t let interception opportunities go to waste 
averaging 10 0 yards per return with one pick six  8 80 1    has the body type to easily carry 230 pounds   highly versatile and comfortable playing middle deep 
split safety or in robber coverage   team captain as a junior   humble by nature and very mature for his age  NFL scout   Everyone who knows him says he s
extremely ambitious but grounded   the ego doesn t match the talent with this kid      consistent accolades and production on his college résumé  including making
plays on punt coverage as a gunner ","Needs to do a better job returning his eyes to the quarterback once he turns his back in coverage   needs to improve his contact and body positioning
in man coverage vs  tight ends and backs   can be overly conservative at times as he works through all the moving parts in the backfield   would like to see him take
more chances   doesn t have the power to go through blockers as a blitzer and didn t register a sack in college   can be better setting the edge and more explosive
getting off blocks   tends to get grabby in coverage and needs to clean up the penalties  nine in his career   including four in 2021  defensive pass interference 
roughing the passer  unsportsmanlike conduct and personal foul    missed one game as a sophomore with a sprained left ankle  September 2020  and had
postseason surgery  February 2021   missed the second half of the 2021 season due to a fat pad impingement in his right knee  October 2021  ",kyle hamilton,kyle hamilton-S,102684.0,kyle hamilton,S,0.14904316216568678,lithe loose athlete tremendous length elite range depth thanks long striding speed display explosive trigger key chase play high football anticipates well quickly read top sort route combination excellent balance tackler finishing skill improved season ability stay centered controlled boast larger tackling radius average safety three level blitzer tactical attack angle ferocious hitter dislodge football contact ball mentality let interception opportunity waste averaging yard per return one pick six body type easily carry pound highly versatile comfortable playing middle deep split safety robber coverage team captain junior humble nature mature age nfl scout everyone know say extremely ambitious grounded ego match talent kid consistent accolade production college résumé including making play punt coverage gunner,need better job returning eye quarterback turn back coverage need improve contact body positioning man coverage tight end back overly conservative time work moving part backfield would like see take chance power blocker blitzer register sack college better setting edge explosive getting block tends get grabby coverage need clean penalty nine career including four defensive pas interference roughing passer unsportsmanlike conduct personal foul missed one game sophomore sprained left ankle september postseason surgery february missed second half season due fat pad impingement right knee october,lithe loose athlete tremendous length elite range depth thanks long striding speed display explosive trigger key chase play high football anticipates well quickly read top sort route combination excellent balance tackler finishing skill improved season ability stay centered controlled boast larger tackling radius average safety three level blitzer tactical attack angle ferocious hitter dislodge football contact ball mentality let interception opportunity waste averaging yard per return one pick six body type easily carry pound highly versatile comfortable playing middle deep split safety robber coverage team captain junior humble nature mature age nfl scout everyone know say extremely ambitious grounded ego match talent kid consistent accolade production college résumé including making play punt coverage gunner need better job returning eye quarterback turn back coverage need improve contact body positioning man coverage tight end back overly conservative time work moving part backfield would like see take chance power blocker blitzer register sack college better setting edge explosive getting block tends get grabby coverage need clean penalty nine career including four defensive pas interference roughing passer unsportsmanlike conduct personal foul missed one game sophomore sprained left ankle september postseason surgery february missed second half season due fat pad impingement right knee october,"{'neg': 0.046, 'neu': 0.784, 'pos': 0.17, 'compound': 0.957}","{'neg': 0.044, 'neu': 0.854, 'pos': 0.101, 'compound': 0.8622}","{'neg': 0.093, 'neu': 0.657, 'pos': 0.25, 'compound': 0.9879}",0.046,0.784,0.17,0.957,0.044,0.854,0.101,0.8622,0.093,0.657,0.25,0.9879,tycen anderson-S,marte mapu-S,antonio johnson-S,evan williams-S,jaden hicks-S,0.6085,0.4601,0.4385,0.4365,0.4269,tycen anderson-S,-0.002048500523299476,marte mapu-S,-0.007870250149360674,antonio johnson-S,-0.05,evan williams-S,0.0191222961956154,jaden hicks-S,0.019758036774809744,2.3705,-0.004223170838893134
327.0,DAX HILL,2022,S,"Twitched up athlete to play sticky coverage   clean footwork to pedal or match laterally in man coverage vs  the slot   gets in and out of route breaks
with little wasted movement thanks to his smooth footwork and hips   flashes an extra gear when closing on throws   superb mental processor on combo routes  
gets a beat on throws because of his anticipation and feel for tells from the quarterback and route runners   has a natural feel for body position and consistently
playing to his help in coverage   tracks the football with a knack for attacking at the highest point   stings in run support with his toughness and high to low tackling
skills   explosive  well timed blitzer to shoot through gaps   consistently makes plays from the backside thanks to his pursuit range   not shy mixing things up with a
dependable playing temperament   experienced lining up in the slot and at different safety alignments   durable and didn t miss a game in college ","Ordinary body type  length and bulk for the position   might struggle to match up with the physicality and size of NFL tight ends   can be a step late
turning to carry vertical speed   willing striker but doesn t have much burst behind his pads   will go backwards at times on contact and can do a better job striking
through his target   average play strength when sifting through traffic and needs to develop his take on skills   introverted by nature and would be good to see more
swagger from him ",dax hill,dax hill-S,,,,-0.05,twitched athlete play sticky coverage clean footwork pedal match laterally man coverage slot get route break little wasted movement thanks smooth footwork hip flash extra gear closing throw superb mental processor combo route get beat throw anticipation feel tell quarterback route runner natural feel body position consistently playing help coverage track football knack attacking highest point sting run support toughness high low tackling skill explosive well timed blitzer shoot gap consistently make play backside thanks pursuit range shy mixing thing dependable playing temperament experienced lining slot different safety alignment durable miss game college,ordinary body type length bulk position might struggle match physicality size nfl tight end step late turning carry vertical speed willing striker much burst behind pad backwards time contact better job striking target average play strength sifting traffic need develop take skill introverted nature would good see swagger,twitched athlete play sticky coverage clean footwork pedal match laterally man coverage slot get route break little wasted movement thanks smooth footwork hip flash extra gear closing throw superb mental processor combo route get beat throw anticipation feel tell quarterback route runner natural feel body position consistently playing help coverage track football knack attacking highest point sting run support toughness high low tackling skill explosive well timed blitzer shoot gap consistently make play backside thanks pursuit range shy mixing thing dependable playing temperament experienced lining slot different safety alignment durable miss game college ordinary body type length bulk position might struggle match physicality size nfl tight end step late turning carry vertical speed willing striker much burst behind pad backwards time contact better job striking target average play strength sifting traffic need develop take skill introverted nature would good see swagger,"{'neg': 0.072, 'neu': 0.73, 'pos': 0.198, 'compound': 0.9628}","{'neg': 0.017, 'neu': 0.829, 'pos': 0.154, 'compound': 0.9377}","{'neg': 0.098, 'neu': 0.644, 'pos': 0.258, 'compound': 0.9789}",0.072,0.73,0.198,0.9628,0.017,0.829,0.154,0.9377,0.098,0.644,0.258,0.9789,jt woods-S,smoke monday-S,dominique hampton-S,jamien sherwood-S,joshuah bledsoe-S,0.5838,0.5812,0.5811,0.4684,0.3768,jt woods-S,-0.004787140039907678,smoke monday-S,-0.05,dominique hampton-S,-0.05,jamien sherwood-S,-0.05,joshuah bledsoe-S,-0.003674010389057642,2.5913000000000004,-0.033077644221006834
