Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,strengths_sentiment,weaknesses_sentiment,combined_sentiment,strengths_neg,strengths_neu,strengths_pos,strengths_compound,weaknesses_neg,weaknesses_neu,weaknesses_pos,weaknesses_compound,combined_neg,combined_neu,combined_pos,combined_compound
32.0,SEWO OLONILUA,2020,RB,"Looks more like a linebacker than a running back nimble feet with the loose lower body to make sharp cuts and eludes defenders in space galloping
strides  picking up speed as he goes first defender rarely brings him down  making it a chore on defenders to finish him to the ground locates and follows his blocks
to daylight  routinely finishing forward shows the soft hands to be a weapon as a pass catcher  often lined up in the slot  eager blocker size speed toughness
combination is a natural fit on special teams coverages with 11 tackles in college ","Disappointing contact balance and should break more tackles at his size struggled to keep his feet at contact runs physical  but not powerful and
wasn t a consistent pile pusher struggles dropping his hips and redirecting  lacking the desired make you miss skills put the ball on the ground too often with seven
career fumbles  including four in 2019 sloppy and unreliable in pass pro character requires vetting after he was arrested on felony drug charges  May 2019   
charges were eventually dropped and he was suspended for a half part time player over his career and his yards per carry production declined each season ",sewo olonilua,sewo olonilua-RB,,,,-0.05,look like linebacker running back nimble foot loose lower body make sharp cut eludes defender space galloping stride picking speed go first defender rarely brings making chore defender finish ground locates follows block daylight routinely finishing forward show soft hand weapon pas catcher often lined slot eager blocker size speed toughness combination natural fit special team coverage tackle college,disappointing contact balance break tackle size struggled keep foot contact run physical powerful consistent pile pusher struggle dropping hip redirecting lacking desired make miss skill put ball ground often seven career fumble including four sloppy unreliable pas pro character requires vetting arrested felony drug charge may charge eventually dropped suspended half part time player career yard per carry production declined season,look like linebacker running back nimble foot loose lower body make sharp cut eludes defender space galloping stride picking speed go first defender rarely brings making chore defender finish ground locates follows block daylight routinely finishing forward show soft hand weapon pas catcher often lined slot eager blocker size speed toughness combination natural fit special team coverage tackle college disappointing contact balance break tackle size struggled keep foot contact run physical powerful consistent pile pusher struggle dropping hip redirecting lacking desired make miss skill put ball ground often seven career fumble including four sloppy unreliable pas pro character requires vetting arrested felony drug charge may charge eventually dropped suspended half part time player career yard per carry production declined season,"{'neg': 0.112, 'neu': 0.729, 'pos': 0.159, 'compound': 0.6115}","{'neg': 0.246, 'neu': 0.732, 'pos': 0.022, 'compound': -0.9791}","{'neg': 0.21, 'neu': 0.627, 'pos': 0.163, 'compound': -0.7964}",0.112,0.729,0.159,0.6115,0.246,0.732,0.022,-0.9791,0.21,0.627,0.163,-0.7964
33.0,JAVON LEAKE,2020,RB,"Better play speed than timed speed  creating separation from pursuit once he clears the first wave strong cuts off his plant foot  accelerating with a
head of steam and maintaining his pace forces misguided pursuit angles hard charger to who attacks holes and reaches the second level before safeties can read
the downhill alley impact kick returner with three returns for touchdowns  averaging 25 2 yards over his career  57 1 437 3  averaged 7 2 yards per carry in 2019 
which ranked third best in the FBS among players with at least 100 carries  behind Kentucky s Lynn Bowden Jr  and Clemson s Travis Etienne  

 29 ","Sleek  upright runner with the body type of a wideout doesn t consistently run behind his pads not a proven tackle breaker pedal to the metal
runner with inconsistent patience and tempo at the line of scrimmage gets tunnel vision at times  forcing his run instead of reading limited physicality  especially as
an inside runner disappointing results when asked to pass protect and needs a lot of core and technique work caught the ball when utilized as a receiver  but saw
only 10 passing targets in his Maryland career abysmal ball security over his Maryland career  fumbling five times on offense  once every 28 6 offensive touches  and
twice on kick returns ",javon leake,javon leake-RB,,,,-0.05,better play speed timed speed creating separation pursuit clear first wave strong cut plant foot accelerating head steam maintaining pace force misguided pursuit angle hard charger attack hole reach second level safety read downhill alley impact kick returner three return touchdown averaging yard career averaged yard per carry ranked third best fbs among player least carry behind kentucky lynn bowden clemson travis etienne,sleek upright runner body type wideout consistently run behind pad proven tackle breaker pedal metal runner inconsistent patience tempo line scrimmage get tunnel vision time forcing run instead reading limited physicality especially inside runner disappointing result asked pas protect need lot core technique work caught ball utilized receiver saw passing target maryland career abysmal ball security maryland career fumbling five time offense every offensive touch twice kick return,better play speed timed speed creating separation pursuit clear first wave strong cut plant foot accelerating head steam maintaining pace force misguided pursuit angle hard charger attack hole reach second level safety read downhill alley impact kick returner three return touchdown averaging yard career averaged yard per carry ranked third best fbs among player least carry behind kentucky lynn bowden clemson travis etienne sleek upright runner body type wideout consistently run behind pad proven tackle breaker pedal metal runner inconsistent patience tempo line scrimmage get tunnel vision time forcing run instead reading limited physicality especially inside runner disappointing result asked pas protect need lot core technique work caught ball utilized receiver saw passing target maryland career abysmal ball security maryland career fumbling five time offense every offensive touch twice kick return,"{'neg': 0.057, 'neu': 0.769, 'pos': 0.175, 'compound': 0.91}","{'neg': 0.087, 'neu': 0.858, 'pos': 0.055, 'compound': -0.5647}","{'neg': 0.107, 'neu': 0.713, 'pos': 0.18, 'compound': 0.8894}",0.057,0.769,0.175,0.91,0.087,0.858,0.055,-0.5647,0.107,0.713,0.18,0.8894
34.0,BENNY LEMAY,2020,RB,"Compactly built patient runner who allows his blockers to do their jobs natural feel for run concepts and anticipates developing holes lowers his pads
and absorbs contact well  keeping his feet alive covers the ball up and pays attention to his ball security  four career fumbles  including only one in 2019  aboveaverage ball skills and dropped only one pass the last three seasons quickly IDs pressures to fill gaps and occupy rushers in pass protection voted a captain as both a
junior and senior consistent starting production and his yards per carry steadily improved each season ","Not an explosive athlete lacks the dynamic traits to make defenders miss in space with foot quickness alone doesn t have the long speed to run
away from pursuit will occasionally make an extra cut in the backfield and must improve his timing highly competitive  but not a powerful grinder who will create
movement with his run strength willing as a blocker  but his effectiveness plummets if his technique isn t right missed two games as a senior due to a nagging
achilles injury  November 2019  ",benny lemay,benny lemay-RB,,,,-0.05,compactly built patient runner allows blocker job natural feel run concept anticipates developing hole lower pad absorbs contact well keeping foot alive cover ball pay attention ball security four career fumble including one aboveaverage ball skill dropped one pas last three season quickly id pressure fill gap occupy rusher pas protection voted captain junior senior consistent starting production yard per carry steadily improved season,explosive athlete lack dynamic trait make defender miss space foot quickness alone long speed run away pursuit occasionally make extra cut backfield must improve timing highly competitive powerful grinder create movement run strength willing blocker effectiveness plummet technique right missed two game senior due nagging achilles injury november,compactly built patient runner allows blocker job natural feel run concept anticipates developing hole lower pad absorbs contact well keeping foot alive cover ball pay attention ball security four career fumble including one aboveaverage ball skill dropped one pas last three season quickly id pressure fill gap occupy rusher pas protection voted captain junior senior consistent starting production yard per carry steadily improved season explosive athlete lack dynamic trait make defender miss space foot quickness alone long speed run away pursuit occasionally make extra cut backfield must improve timing highly competitive powerful grinder create movement run strength willing blocker effectiveness plummet technique right missed two game senior due nagging achilles injury november,"{'neg': 0.037, 'neu': 0.841, 'pos': 0.123, 'compound': 0.836}","{'neg': 0.178, 'neu': 0.685, 'pos': 0.137, 'compound': -0.6189}","{'neg': 0.15, 'neu': 0.637, 'pos': 0.212, 'compound': 0.8669}",0.037,0.841,0.123,0.836,0.178,0.685,0.137,-0.6189,0.15,0.637,0.212,0.8669
35.0,BRIAN HERRIEN,2020,RB,"Gets upfield quickly with his plant and drive skills keeps would be tacklers off balance with his cut and accelerate skills attitude runner and doesn t go
down easy  bouncing off contact and stepping out of tackle attempts senses defenders around him and locates the void natural ball skills and reflexes  staying
focused through the catch doesn t put the ball on the ground with only one career fumble highly competitive as a blocker  thrusting an upward punch to stun
rushers offers kick return experience  averaging 21 3 yards per return  10 213 0  patiently waited his turn to see on field reps and never considered transferring ","Muscular athlete  but doesn t have ideal bulk for the position inconsistent patience and needs to better set up his blocks reactive runner instead of
anticipating where the holes are developing average long speed and not much of a home run threat  119 offensive touches in 2019   only one resulted in a 20 plusyard play contact driven runner and takes unnecessary shots to his body missed one game as a senior due to back spasms  October 2019  career backup in college
and doesn t offer the desired sample size of most running back prospects ",brian herrien,brian herrien-RB,,,,-0.05,get upfield quickly plant drive skill keep would tackler balance cut accelerate skill attitude runner easy bouncing contact stepping tackle attempt sens defender around locates void natural ball skill reflex staying focused catch put ball ground one career fumble highly competitive blocker thrusting upward punch stun rusher offer kick return experience averaging yard per return patiently waited turn see field rep never considered transferring,muscular athlete ideal bulk position inconsistent patience need better set block reactive runner instead anticipating hole developing average long speed much home run threat offensive touch one resulted plusyard play contact driven runner take unnecessary shot body missed one game senior due back spasm october career backup college offer desired sample size running back prospect,get upfield quickly plant drive skill keep would tackler balance cut accelerate skill attitude runner easy bouncing contact stepping tackle attempt sens defender around locates void natural ball skill reflex staying focused catch put ball ground one career fumble highly competitive blocker thrusting upward punch stun rusher offer kick return experience averaging yard per return patiently waited turn see field rep never considered transferring muscular athlete ideal bulk position inconsistent patience need better set block reactive runner instead anticipating hole developing average long speed much home run threat offensive touch one resulted plusyard play contact driven runner take unnecessary shot body missed one game senior due back spasm october career backup college offer desired sample size running back prospect,"{'neg': 0.019, 'neu': 0.878, 'pos': 0.103, 'compound': 0.8016}","{'neg': 0.124, 'neu': 0.72, 'pos': 0.157, 'compound': 0.564}","{'neg': 0.096, 'neu': 0.732, 'pos': 0.172, 'compound': 0.8313}",0.019,0.878,0.103,0.8016,0.124,0.72,0.157,0.564,0.096,0.732,0.172,0.8313
36.0,JAMYCAL HASTY,2020,RB,"Explosive through the hole and hits his top speed quickly agile feet to jump cut laterally from space to space  keeping defenders guessing runs with a
low center of gravity and stays behind his pads compactly built with strong legs soft  quick hands to snare throws outside his frame going back to high school  his
toughness has never been questioned impact player on special teams  flying down and throwing his body around on kick and punt coverages NFL coaches will love
his relentless hustle and football character wasn t overworked in college ","Has the juice to make defenders miss  but doesn t break many tackles  struggling to keep his feet through contact below average run power and not a
pile mover thick legs  but needs to better step out of tackle attempts doesn t have the frame to drop his anchor and stonewall blitzers with a head of steam late to
locate the blitz and often caught out of position in pass pro small catch radius  forcing the quarterback to be pinpoint when targeting him ball security has not been
a strength  fumbling six times over his career  fumbled once every 77 5 offensive touches in college  committee back and was never asked to be the workhorse ",jamycal hasty,jamycal hasty-RB,25582.0,jamycal hasty,RB,0.025038595471231488,explosive hole hit top speed quickly agile foot jump cut laterally space space keeping defender guessing run low center gravity stay behind pad compactly built strong leg soft quick hand snare throw outside frame going back high school toughness never questioned impact player special team flying throwing body around kick punt coverage nfl coach love relentless hustle football character overworked college,juice make defender miss break many tackle struggling keep foot contact average run power pile mover thick leg need better step tackle attempt frame drop anchor stonewall blitzers head steam late locate blitz often caught position pas pro small catch radius forcing quarterback pinpoint targeting ball security strength fumbling six time career fumbled every offensive touch college committee back never asked workhorse,explosive hole hit top speed quickly agile foot jump cut laterally space space keeping defender guessing run low center gravity stay behind pad compactly built strong leg soft quick hand snare throw outside frame going back high school toughness never questioned impact player special team flying throwing body around kick punt coverage nfl coach love relentless hustle football character overworked college juice make defender miss break many tackle struggling keep foot contact average run power pile mover thick leg need better step tackle attempt frame drop anchor stonewall blitzers head steam late locate blitz often caught position pas pro small catch radius forcing quarterback pinpoint targeting ball security strength fumbling six time career fumbled every offensive touch college committee back never asked workhorse,"{'neg': 0.053, 'neu': 0.791, 'pos': 0.156, 'compound': 0.8554}","{'neg': 0.122, 'neu': 0.813, 'pos': 0.065, 'compound': -0.7901}","{'neg': 0.101, 'neu': 0.703, 'pos': 0.196, 'compound': 0.9201}",0.053,0.791,0.156,0.8554,0.122,0.813,0.065,-0.7901,0.101,0.703,0.196,0.9201
37.0,JJ TAYLOR,2020,RB,"Accelerates in a blink with decisive feet smooth lateral jump cuts to juke away from defenders tougher than he looks  lowering his pads in the open
field to thrust into contact natural in the screen game  gravitating towards open space and forcing poor pursuit angles soft hands and very efficient going from
catcher to runner looks to chop down rushers in pass pro  leaving his feet to take out the legs of rushers his coaches say he does  all the right things  featured kick
returner the past two seasons with one touchdown  averaging 24 1 yards per return  41 988 1  finished first in the Pac 12 in all purpose yards  179 1  in 2018 and
third  132 6  in 2019 ","Short with smallish features  lacking an ideal body type for NFL work runs tough  but not powerful and arm tackles slow him down not a pilepusher runs quick  but not fluid gets a bad case of tunnel vision at the line of scrimmage needs to add more backfield patience to his run style  giving blockers a
chance to work for him adequate long speed and defenders can close the gap didn t fumble in 2019  but recorded nine fumbles the previous two years will always
be limited in pass pro thin boned with durability concerns  missing the final eight games of his freshman season due to a broken left ankle  September 2016   missed
one game as a senior due to a high ankle sprain  October 2019  ",jj taylor,jj taylor-RB,25512.0,jj taylor,RB,-0.006435192429763258,accelerates blink decisive foot smooth lateral jump cut juke away defender tougher look lowering pad open field thrust contact natural screen game gravitating towards open space forcing poor pursuit angle soft hand efficient going catcher runner look chop rusher pas pro leaving foot take leg rusher coach say right thing featured kick returner past two season one touchdown averaging yard per return finished first pac purpose yard third,short smallish feature lacking ideal body type nfl work run tough powerful arm tackle slow pilepusher run quick fluid get bad case tunnel vision line scrimmage need add backfield patience run style giving blocker chance work adequate long speed defender close gap fumble recorded nine fumble previous two year always limited pas pro thin boned durability concern missing final eight game freshman season due broken left ankle september missed one game senior due high ankle sprain october,accelerates blink decisive foot smooth lateral jump cut juke away defender tougher look lowering pad open field thrust contact natural screen game gravitating towards open space forcing poor pursuit angle soft hand efficient going catcher runner look chop rusher pas pro leaving foot take leg rusher coach say right thing featured kick returner past two season one touchdown averaging yard per return finished first pac purpose yard third short smallish feature lacking ideal body type nfl work run tough powerful arm tackle slow pilepusher run quick fluid get bad case tunnel vision line scrimmage need add backfield patience run style giving blocker chance work adequate long speed defender close gap fumble recorded nine fumble previous two year always limited pas pro thin boned durability concern missing final eight game freshman season due broken left ankle september missed one game senior due high ankle sprain october,"{'neg': 0.058, 'neu': 0.859, 'pos': 0.083, 'compound': 0.2944}","{'neg': 0.117, 'neu': 0.756, 'pos': 0.127, 'compound': 0.1348}","{'neg': 0.124, 'neu': 0.707, 'pos': 0.169, 'compound': 0.7003}",0.058,0.859,0.083,0.2944,0.117,0.756,0.127,0.1348,0.124,0.707,0.169,0.7003
38.0,LEVANTE BELLAMY,2020,RB,"Outstanding athlete with light feet reaches the second level untouched due to his burst through the hole accelerates in a flash  regaining his speed
post cut in a blink collects his feet quickly to shift gears in his plant and go open field vision to weave through the heart of the defense reliable hands when
targeted in the passing game averaged 18 8 yards as a kick returner  19 358 0  and was responsible for 4 448 all purpose yards in college nose for the end zone
with 23 rushing touchdowns as a senior  which tied for the FBS lead 
 32 ","Lean framed athlete with limited growth potential and body armor by NFL standards marginal physicality and lacks lower the shoulder power as an
inside runner bad habit of running with blinders  running reactive instead of anticipating inconsistent run tempo not going to make a living grinding out yardage
after contact in the NFL committed only one fumble in 2019  but still has ball security issues that need cleaned up  five career fumbles  does barely enough as a
blocker and might be limited in this area missed most of the 2016 season after he tore an ACL and ligaments in his ankle  September 2016   missed half of the 2017
season due to a nagging ankle issue  September 2017   acquired an E  coli infection between the 2018 and 2019 seasons  losing over 30 pounds NFL scouts say the
interview process will be  substantial  to his draft grade ",levante bellamy,levante bellamy-RB,45854.0,levante bellamy,RB,0.006001565569197998,outstanding athlete light foot reach second level untouched due burst hole accelerates flash regaining speed post cut blink collect foot quickly shift gear plant open field vision weave heart defense reliable hand targeted passing game averaged yard kick returner responsible purpose yard college nose end zone rushing touchdown senior tied fbs lead,lean framed athlete limited growth potential body armor nfl standard marginal physicality lack lower shoulder power inside runner bad habit running blinder running reactive instead anticipating inconsistent run tempo going make living grinding yardage contact nfl committed one fumble still ball security issue need cleaned five career fumble barely enough blocker might limited area missed season tore acl ligament ankle september missed half season due nagging ankle issue september acquired coli infection season losing pound nfl scout say interview process substantial draft grade,outstanding athlete light foot reach second level untouched due burst hole accelerates flash regaining speed post cut blink collect foot quickly shift gear plant open field vision weave heart defense reliable hand targeted passing game averaged yard kick returner responsible purpose yard college nose end zone rushing touchdown senior tied fbs lead lean framed athlete limited growth potential body armor nfl standard marginal physicality lack lower shoulder power inside runner bad habit running blinder running reactive instead anticipating inconsistent run tempo going make living grinding yardage contact nfl committed one fumble still ball security issue need cleaned five career fumble barely enough blocker might limited area missed season tore acl ligament ankle september missed half season due nagging ankle issue september acquired coli infection season losing pound nfl scout say interview process substantial draft grade,"{'neg': 0.021, 'neu': 0.87, 'pos': 0.109, 'compound': 0.7845}","{'neg': 0.128, 'neu': 0.817, 'pos': 0.055, 'compound': -0.8898}","{'neg': 0.146, 'neu': 0.712, 'pos': 0.142, 'compound': -0.1531}",0.021,0.87,0.109,0.7845,0.128,0.817,0.055,-0.8898,0.146,0.712,0.142,-0.1531
,NAJEE HARRIS,2021,RB,"Built like a sculpted  life size action figure impressive contact balance  not allowing half hearted tackle attempts to knock him off his path instinctive
patience at the line of scrimmage to nimbly sidestep roadblocks and find an open hole shows the lateral quickness to make strong cuts and quickly get northsouth always keeps his momentum going forward  which makes him a chore to tackle physical stiff arm and uses his long arms to keep defenders from his
body displays complete skills as a pass catcher  including multiple route concepts  dependable hands and aggressive finishing skills not shy squaring up blitzers as a
blocker takes care of the football with only three career fumbles reserved personality and prefers to put his head down and work rather than seek the
limelight improved production each season  breaking Derrick Henry s school record for rushing yards  3 843  he set the single season SEC record for touchdowns
 30  in 2020 and tied Tim Tebow for the career SEC record  57  ","More quick than sudden as an athlete average long speed and won t routinely run away from pursuit didn t have many explosive plays on tape  of
his 638 career carries  only two resulted in 40 plus yard plays  situationally aware as a ball carrier  but sometimes late to decipher what he sees  running into his
own blockers occasionally late to drop his pads due to his naturally tall stature inconsistent eyes and technique in pass protection  missing blitzers character is not
considered a concern  but he was suspended for the first quarter of the 2019 season opener after he missed a team function played his senior season in high school
with a partially torn meniscus  requiring a procedure after the season  January 2017   injured right ankle in his final college game  January 2021   which limited him
throughout the draft process ",najee harris,najee harris-RB,57121.0,najee harris,RB,0.07255035857935115,built like sculpted life size action figure impressive contact balance allowing half hearted tackle attempt knock path instinctive patience line scrimmage nimbly sidestep roadblock find open hole show lateral quickness make strong cut quickly get northsouth always keep momentum going forward make chore tackle physical stiff arm us long arm keep defender body display complete skill pas catcher including multiple route concept dependable hand aggressive finishing skill shy squaring blitzers blocker take care football three career fumble reserved personality prefers put head work rather seek limelight improved production season breaking derrick henry school record rushing yard set single season sec record touchdown tied tim tebow career sec record,quick sudden athlete average long speed routinely run away pursuit many explosive play tape career carry two resulted plus yard play situationally aware ball carrier sometimes late decipher see running blocker occasionally late drop pad due naturally tall stature inconsistent eye technique pas protection missing blitzers character considered concern suspended first quarter season opener missed team function played senior season high school partially torn meniscus requiring procedure season january injured right ankle final college game january limited throughout draft process,built like sculpted life size action figure impressive contact balance allowing half hearted tackle attempt knock path instinctive patience line scrimmage nimbly sidestep roadblock find open hole show lateral quickness make strong cut quickly get northsouth always keep momentum going forward make chore tackle physical stiff arm us long arm keep defender body display complete skill pas catcher including multiple route concept dependable hand aggressive finishing skill shy squaring blitzers blocker take care football three career fumble reserved personality prefers put head work rather seek limelight improved production season breaking derrick henry school record rushing yard set single season sec record touchdown tied tim tebow career sec record quick sudden athlete average long speed routinely run away pursuit many explosive play tape career carry two resulted plus yard play situationally aware ball carrier sometimes late decipher see running blocker occasionally late drop pad due naturally tall stature inconsistent eye technique pas protection missing blitzers character considered concern suspended first quarter season opener missed team function played senior season high school partially torn meniscus requiring procedure season january injured right ankle final college game january limited throughout draft process,"{'neg': 0.022, 'neu': 0.872, 'pos': 0.106, 'compound': 0.9279}","{'neg': 0.134, 'neu': 0.81, 'pos': 0.056, 'compound': -0.9178}","{'neg': 0.1, 'neu': 0.775, 'pos': 0.125, 'compound': 0.8214}",0.022,0.872,0.106,0.9279,0.134,0.81,0.056,-0.9178,0.1,0.775,0.125,0.8214
13.0,TRAVIS ETIENNE,2021,RB,"Electric feet with the rare ability to make sharp cuts at top speed immediate acceleration leaves defenders diving at air rarely loses a race to the
perimeter strong strider with the body strength and physicality to run through arm tackles good feel for cutback lanes  especially in space where he can knife
through pursuit quick to survey and turn on the jets to create explosive plays  22 plays of 40  yards  12 plays of 50  yards  his ball skills and route responsibilities
improved with each game the last two seasons  48 catches in 2020 was a single season school record for a running back  has some return experience  averaging 21 4
yards per kick return  33 706 0  described as a  humble homebody  by a Clemson assistant coach durable and didn t miss a game the last four seasons elite
college production with 7 2 yards per carry in his career  becoming the only player in school history with multiple 1 500 yard rushing seasons and breaking almost
every school rushing record one of only six players in FBS history to reach 70 career rushing touchdowns ","Only adequate vision and his patience and tempo as a runner aren t on the same level as his athleticism needs to improve as an inside runner  making
too much contact with his own blockers runs with a wide  linear gait and not very graceful redirecting in tight spaces doesn t have swivel hips and natural wiggle to
elude in tight spaces workload questions  averaging only 13 8 carries per game as a starter in college eight career fumbles  including four as a senior the effort is
there  but currently unreliable in pass protection due to sloppy technique and vision 

 18 ",travis etienne,travis etienne-RB,57185.0,travis etienne,RB,0.05683318683790067,electric foot rare ability make sharp cut top speed immediate acceleration leaf defender diving air rarely loses race perimeter strong strider body strength physicality run arm tackle good feel cutback lane especially space knife pursuit quick survey turn jet create explosive play play yard play yard ball skill route responsibility improved game last two season catch single season school record running back return experience averaging yard per kick return described humble homebody clemson assistant coach durable miss game last four season elite college production yard per carry career becoming player school history multiple yard rushing season breaking almost every school rushing record one six player fbs history reach career rushing touchdown,adequate vision patience tempo runner level athleticism need improve inside runner making much contact blocker run wide linear gait graceful redirecting tight space swivel hip natural wiggle elude tight space workload question averaging carry per game starter college eight career fumble including four senior effort currently unreliable pas protection due sloppy technique vision,electric foot rare ability make sharp cut top speed immediate acceleration leaf defender diving air rarely loses race perimeter strong strider body strength physicality run arm tackle good feel cutback lane especially space knife pursuit quick survey turn jet create explosive play play yard play yard ball skill route responsibility improved game last two season catch single season school record running back return experience averaging yard per kick return described humble homebody clemson assistant coach durable miss game last four season elite college production yard per carry career becoming player school history multiple yard rushing season breaking almost every school rushing record one six player fbs history reach career rushing touchdown adequate vision patience tempo runner level athleticism need improve inside runner making much contact blocker run wide linear gait graceful redirecting tight space swivel hip natural wiggle elude tight space workload question averaging carry per game starter college eight career fumble including four senior effort currently unreliable pas protection due sloppy technique vision,"{'neg': 0.02, 'neu': 0.822, 'pos': 0.158, 'compound': 0.9664}","{'neg': 0.019, 'neu': 0.889, 'pos': 0.092, 'compound': 0.6487}","{'neg': 0.019, 'neu': 0.741, 'pos': 0.24, 'compound': 0.9875}",0.02,0.822,0.158,0.9664,0.019,0.889,0.092,0.6487,0.019,0.741,0.24,0.9875
,JAVONTE WILLIAMS,2021,RB,"Well built with powerful legs  hips and thighsviolent finisher with outstanding balance through contact  who led the FBS in broken tackles  47  and
first down carries  72  in 2020power packed  determined runner who hits with lead in his shoulder pads to put defenders on their backsone of the most powerful
and effective stiff arm moves you will see from a college playerconsistently falls forward and gets the tough yards in short yardagenimble feet for his size and
routinely able to step out of tackleshis cutting skills have become more of a weapon as his run tempo improvescatches the ball well on swing screens without
breaking stridemature and very intelligent on the field and off  high school valedictorian and graduated with a 4 6 GPA finished third in the ACC in rushing yards
per game  103 6  in 2020","Shows slight tightness in his hipsinconsistent decision maker at the line of scrimmage who often attempts to bounce runs when he should hit the
holecan be a tick slow to navigate adjusting run lanesdoesnt have the speed to consistently win the corner against NFL defendersrelies on his body to finish
catches and fights the ball away at times on targets outside his framenot as stout as expected in pass protection due to timing and technique issuespart of a
rotation  only two career starts  and wasnt asked to do all the heavy lifting",javonte williams,javonte williams-RB,77803.0,javonte williams,RB,0.04825680618500884,well built powerful leg hip thighsviolent finisher outstanding balance contact led fbs broken tackle first carry power packed determined runner hit lead shoulder pad put defender backsone powerful effective stiff arm move see college playerconsistently fall forward get tough yard short yardagenimble foot size routinely able step tackleshis cutting skill become weapon run tempo improvescatches ball well swing screen without breaking stridemature intelligent field high school valedictorian graduated gpa finished third acc rushing yard per game,show slight tightness hipsinconsistent decision maker line scrimmage often attempt bounce run hit holecan tick slow navigate adjusting run lanesdoesnt speed consistently win corner nfl defendersrelies body finish catch fight ball away time target outside framenot stout expected pas protection due timing technique issuespart rotation two career start wasnt asked heavy lifting,well built powerful leg hip thighsviolent finisher outstanding balance contact led fbs broken tackle first carry power packed determined runner hit lead shoulder pad put defender backsone powerful effective stiff arm move see college playerconsistently fall forward get tough yard short yardagenimble foot size routinely able step tackleshis cutting skill become weapon run tempo improvescatches ball well swing screen without breaking stridemature intelligent field high school valedictorian graduated gpa finished third acc rushing yard per game show slight tightness hipsinconsistent decision maker line scrimmage often attempt bounce run hit holecan tick slow navigate adjusting run lanesdoesnt speed consistently win corner nfl defendersrelies body finish catch fight ball away time target outside framenot stout expected pas protection due timing technique issuespart rotation two career start wasnt asked heavy lifting,"{'neg': 0.057, 'neu': 0.784, 'pos': 0.159, 'compound': 0.939}","{'neg': 0.028, 'neu': 0.914, 'pos': 0.058, 'compound': 0.4215}","{'neg': 0.088, 'neu': 0.739, 'pos': 0.173, 'compound': 0.9156}",0.057,0.784,0.159,0.939,0.028,0.914,0.058,0.4215,0.088,0.739,0.173,0.9156
14.0,KENNETH GAINWELL,2021,RB,"Electric footwork and quicker than a hiccup marries his feet with his eyes to make sudden  controlled cuts shows the vision to feel openings  set up
moves or hit holes quick decision maker who is able to diagnose and find an escape route runs with balance and naturally low pads  helping him break tackles
 credited with 49 broken tackles in 2019  above average pass catching skills uses his foot quickness to separate in coverage  running a variety of routes  wheels 
angles  options  etc   tracks the football with body control and soft hands  finishing catches away from his body responsible for five offensive plays of 60 plus yards
in 2019 versatile experience in the backfield or flexed in the slot or out wide elite production in 2019 with 2 069 scrimmage yards  averaging 6 3 yards per rush and
12 0 yards per catch ","Narrow body type and doesn t have the ideal build or growth potential for the position runs tough  but not powerful or violent at contact quicker
than fast with only average long speed doesn t waste time in the backfield  but would benefit from better run tempo offers very little sustain as a blocker and
wasn t asked to stay home in pass protection very often shared carries in college and wasn t asked to be a bell cow runner  allowing him to stay fresh only one
season of college production and didn t play football in 2020 ",kenneth gainwell,kenneth gainwell-RB,77737.0,kenneth gainwell,RB,-0.018533857315063754,electric footwork quicker hiccup marries foot eye make sudden controlled cut show vision feel opening set move hit hole quick decision maker able diagnose find escape route run balance naturally low pad helping break tackle credited broken tackle average pas catching skill us foot quickness separate coverage running variety route wheel angle option etc track football body control soft hand finishing catch away body responsible five offensive play plus yard versatile experience backfield flexed slot wide elite production scrimmage yard averaging yard per rush yard per catch,narrow body type ideal build growth potential position run tough powerful violent contact quicker fast average long speed waste time backfield would benefit better run tempo offer little sustain blocker asked stay home pas protection often shared carry college asked bell cow runner allowing stay fresh one season college production play football,electric footwork quicker hiccup marries foot eye make sudden controlled cut show vision feel opening set move hit hole quick decision maker able diagnose find escape route run balance naturally low pad helping break tackle credited broken tackle average pas catching skill us foot quickness separate coverage running variety route wheel angle option etc track football body control soft hand finishing catch away body responsible five offensive play plus yard versatile experience backfield flexed slot wide elite production scrimmage yard averaging yard per rush yard per catch narrow body type ideal build growth potential position run tough powerful violent contact quicker fast average long speed waste time backfield would benefit better run tempo offer little sustain blocker asked stay home pas protection often shared carry college asked bell cow runner allowing stay fresh one season college production play football,"{'neg': 0.069, 'neu': 0.846, 'pos': 0.085, 'compound': 0.0772}","{'neg': 0.07, 'neu': 0.704, 'pos': 0.226, 'compound': 0.9564}","{'neg': 0.107, 'neu': 0.674, 'pos': 0.219, 'compound': 0.9485}",0.069,0.846,0.085,0.0772,0.07,0.704,0.226,0.9564,0.107,0.674,0.219,0.9485
