Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,strengths_sentiment,weaknesses_sentiment,combined_sentiment,strengths_neg,strengths_neu,strengths_pos,strengths_compound,weaknesses_neg,weaknesses_neu,weaknesses_pos,weaknesses_compound,combined_neg,combined_neu,combined_pos,combined_compound
124.0,KENDRICK GREEN,2021,C,"Pounces out of his stance with bent knees and low pads rangy with the lateral agility to easily reach  pull and advance to the second level fluid mover
with the body control to flip his hips in the hole quick reflexes and makes adjustments on the fly to handle rushers attempting to cross his face displays the core
strength and forceful hands to control blocks once he locks on usually able to sink and re anchor after the initial jolt lived in the weight room and was the strongest
player on the team  700 pound squat  played equally efficient at both center and guard stayed healthy and started every game the last three seasons  finishing his
career with 33 straight starts ","Long armed rushers can get into his frame tends to give ground vs  power and NFL bullies will be a challenge for him will misfire at times with his
hands and his lack of ideal length makes it more pronounced when he does miss allows his upper half to get overextended  leaving him susceptible to
counters needs to improve his base footwork when attempting to reset on the move won t be an ideal fit for every scheme ",kendrick green,kendrick green-C,56642.0,kendrick green,C,-0.02637282414084256,pounce stance bent knee low pad rangy lateral agility easily reach pull advance second level fluid mover body control flip hip hole quick reflex make adjustment fly handle rusher attempting cross face display core strength forceful hand control block lock usually able sink anchor initial jolt lived weight room strongest player team pound squat played equally efficient center guard stayed healthy started every game last three season finishing career straight start,long armed rusher get frame tends give ground power nfl bully challenge misfire time hand lack ideal length make pronounced miss allows upper half get overextended leaving susceptible counter need improve base footwork attempting reset move ideal fit every scheme,pounce stance bent knee low pad rangy lateral agility easily reach pull advance second level fluid mover body control flip hip hole quick reflex make adjustment fly handle rusher attempting cross face display core strength forceful hand control block lock usually able sink anchor initial jolt lived weight room strongest player team pound squat played equally efficient center guard stayed healthy started every game last three season finishing career straight start long armed rusher get frame tends give ground power nfl bully challenge misfire time hand lack ideal length make pronounced miss allows upper half get overextended leaving susceptible counter need improve base footwork attempting reset move ideal fit every scheme,"{'neg': 0.03, 'neu': 0.826, 'pos': 0.144, 'compound': 0.9246}","{'neg': 0.044, 'neu': 0.763, 'pos': 0.193, 'compound': 0.9231}","{'neg': 0.085, 'neu': 0.639, 'pos': 0.276, 'compound': 0.9756}",0.03,0.826,0.144,0.9246,0.044,0.763,0.193,0.9231,0.085,0.639,0.276,0.9756
125.0,DREW DALMAN,2021,C,"Efficient steps post snap able to flip his hips in the hole  maneuvering his body into proper position enough range to climb or execute outside
pulls uses a well timed punch and technical savvy to tie up power rushers keeps his head on a swivel in his pass sets with NFL ready smarts and awareness rarely
fooled by pressure packages physical finisher once he latches in the run game team captain as a junior and has NFL pedigree started all 18 games the last two
seasons  seeing snaps at center and guard over his Stanford career ","Undersized frame and lacks ideal girth and length for NFL work doesn t have the explosive power to create knock back with his hands average atbest grip strength to control blockers needs to use better knee bend to strengthen his anchor struggles with his balance once defenders reach his edge  leaving him
on the ground needs to have a better response vs  counters plays with some stiffness in space  leaving him late vs  cutoff blocks despite his experience at guard 
several teams view him as a center only prospect ",drew dalman,drew dalman-C,52270.0,drew dalman,C,0.006395772562832646,efficient step post snap able flip hip hole maneuvering body proper position enough range climb execute outside pull us well timed punch technical savvy tie power rusher keep head swivel pas set nfl ready smart awareness rarely fooled pressure package physical finisher latch run game team captain junior nfl pedigree started game last two season seeing snap center guard stanford career,undersized frame lack ideal girth length nfl work explosive power create knock back hand average atbest grip strength control blocker need use better knee bend strengthen anchor struggle balance defender reach edge leaving ground need better response counter play stiffness space leaving late cutoff block despite experience guard several team view center prospect,efficient step post snap able flip hip hole maneuvering body proper position enough range climb execute outside pull us well timed punch technical savvy tie power rusher keep head swivel pas set nfl ready smart awareness rarely fooled pressure package physical finisher latch run game team captain junior nfl pedigree started game last two season seeing snap center guard stanford career undersized frame lack ideal girth length nfl work explosive power create knock back hand average atbest grip strength control blocker need use better knee bend strengthen anchor struggle balance defender reach edge leaving ground need better response counter play stiffness space leaving late cutoff block despite experience guard several team view center prospect,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.9016}","{'neg': 0.043, 'neu': 0.727, 'pos': 0.23, 'compound': 0.9432}","{'neg': 0.053, 'neu': 0.658, 'pos': 0.289, 'compound': 0.9814}",0.0,0.861,0.139,0.9016,0.043,0.727,0.23,0.9432,0.053,0.658,0.289,0.9814
126.0,MICHAL MENET,2021,C,"Outstanding vision to locate and cut off pressures from different angles efficient in his snap and step motion technique focused blocker and uses
handwork and timing to scoop defenders adequate quickness post snap to seal gaps or advance to the second level patient anchor and ties up defenders with his
quick punch and core strength stays under control with his body movements reliable football IQ  identifying and communicating what he sees two time team
captain who leads by example  NFL scout   The coaches say he is an exemplary teammate and he shows up every day with the same attitude   there s no
ego   started 34 games the last three seasons ","Average physical dimensions and lacks desirable arm length leans and pushes blocks  struggling to create movement as a drive blocker needs to
keep running his feet at contact his redirect strength is disappointing on tape needs to be quicker getting to the second block on combinations his base foundation
will start to show cracks vs  long armed bullies blocks with NFL toughness  but want to see more of a nasty streak from him older player and will turn 24 before his
first NFL snap questionable position flexibility and might be a center only ",michal menet,michal menet-C,,,,-0.05,outstanding vision locate cut pressure different angle efficient snap step motion technique focused blocker us handwork timing scoop defender adequate quickness post snap seal gap advance second level patient anchor tie defender quick punch core strength stay control body movement reliable football identifying communicating see two time team captain lead example nfl scout coach say exemplary teammate show every day attitude ego started game last three season,average physical dimension lack desirable arm length lean push block struggling create movement drive blocker need keep running foot contact redirect strength disappointing tape need quicker getting second block combination base foundation start show crack long armed bully block nfl toughness want see nasty streak older player turn first nfl snap questionable position flexibility might center,outstanding vision locate cut pressure different angle efficient snap step motion technique focused blocker us handwork timing scoop defender adequate quickness post snap seal gap advance second level patient anchor tie defender quick punch core strength stay control body movement reliable football identifying communicating see two time team captain lead example nfl scout coach say exemplary teammate show every day attitude ego started game last three season average physical dimension lack desirable arm length lean push block struggling create movement drive blocker need keep running foot contact redirect strength disappointing tape need quicker getting second block combination base foundation start show crack long armed bully block nfl toughness want see nasty streak older player turn first nfl snap questionable position flexibility might center,"{'neg': 0.053, 'neu': 0.78, 'pos': 0.167, 'compound': 0.9022}","{'neg': 0.172, 'neu': 0.734, 'pos': 0.094, 'compound': -0.803}","{'neg': 0.196, 'neu': 0.604, 'pos': 0.2, 'compound': -0.3182}",0.053,0.78,0.167,0.9022,0.172,0.734,0.094,-0.803,0.196,0.604,0.2,-0.3182
127.0,DRAKE JACKSON,2021,C,"Quick footed blocker to quickly hit his landmarks flies out of his stance with balance to execute reach blocks or pulls strong  technically sound hands
to strike and slide his lower body into position flashes a rapid  tight punch allows his body angles to work for him nice job on combinations and at the second level 
eliminating linebackers from the play very bright individual both on and off the field with  exceptional FBI   according to his coaches blocks with a competitive edge
and he won t wilt after punched in the mouth senior captain durable and started 45 straight games ","Undersized with narrow shoulders and short arms has a tough time resetting and staying in position vs  long armed bullies or counters will
lean lunge at times to compensate  sacrificing his balance not a masher in the run game and struggles to create movement as a drive blocker doesn t have the
power in his hands to turn defenders from the lane was a center only at Kentucky and doesn t have college experience at another position older player and will
turn 24 during his NFL rookie season ",drake jackson,drake jackson-C,,,,-0.05,quick footed blocker quickly hit landmark fly stance balance execute reach block pull strong technically sound hand strike slide lower body position flash rapid tight punch allows body angle work nice job combination second level eliminating linebacker play bright individual field exceptional fbi according coach block competitive edge wilt punched mouth senior captain durable started straight game,undersized narrow shoulder short arm tough time resetting staying position long armed bully counter lean lunge time compensate sacrificing balance masher run game struggle create movement drive blocker power hand turn defender lane center kentucky college experience another position older player turn nfl rookie season,quick footed blocker quickly hit landmark fly stance balance execute reach block pull strong technically sound hand strike slide lower body position flash rapid tight punch allows body angle work nice job combination second level eliminating linebacker play bright individual field exceptional fbi according coach block competitive edge wilt punched mouth senior captain durable started straight game undersized narrow shoulder short arm tough time resetting staying position long armed bully counter lean lunge time compensate sacrificing balance masher run game struggle create movement drive blocker power hand turn defender lane center kentucky college experience another position older player turn nfl rookie season,"{'neg': 0.067, 'neu': 0.755, 'pos': 0.178, 'compound': 0.9117}","{'neg': 0.047, 'neu': 0.913, 'pos': 0.04, 'compound': -0.1531}","{'neg': 0.13, 'neu': 0.655, 'pos': 0.215, 'compound': 0.8316}",0.067,0.755,0.178,0.9117,0.047,0.913,0.04,-0.1531,0.13,0.655,0.215,0.8316
128.0,TREY HILL,2021,C,"Large framed  wide hipped blocker comfortably carries 320 pounds with thick legs and bubble slams his hands into defenders to shock at the point of
contact has the grip strength to recover and ride out rough reps can be put on his heels by bull rushers  but usually resets his anchor and holds his
ground understands protections and identifies pressures  allowing him to stay patient vs  the blitz not a slug and displays enough mobility to execute short
pulls started 26 straight games with experience at both center and guard ","Heavy legged waist bender with inconsistent weight balance  ending up on the ground guilty of leaning on blocks instead of imposing his power not
a consistent drive blocker and struggles to create movement in the run game struggles with his body control when climbing and misses his mark head ducker into
contact wide hands in his pass sets and struggles to control his man needs to improve his body angles medical evaluation of his knees will be important after he
had an arthroscopic procedure  December 2020  to repair a torn meniscus in both knees ",trey hill,trey hill-C,81653.0,trey hill,C,0.0024883733905706187,large framed wide hipped blocker comfortably carry pound thick leg bubble slam hand defender shock point contact grip strength recover ride rough rep put heel bull rusher usually reset anchor hold ground understands protection identifies pressure allowing stay patient blitz slug display enough mobility execute short pull started straight game experience center guard,heavy legged waist bender inconsistent weight balance ending ground guilty leaning block instead imposing power consistent drive blocker struggle create movement run game struggle body control climbing miss mark head ducker contact wide hand pas set struggle control man need improve body angle medical evaluation knee important arthroscopic procedure december repair torn meniscus knee,large framed wide hipped blocker comfortably carry pound thick leg bubble slam hand defender shock point contact grip strength recover ride rough rep put heel bull rusher usually reset anchor hold ground understands protection identifies pressure allowing stay patient blitz slug display enough mobility execute short pull started straight game experience center guard heavy legged waist bender inconsistent weight balance ending ground guilty leaning block instead imposing power consistent drive blocker struggle create movement run game struggle body control climbing miss mark head ducker contact wide hand pas set struggle control man need improve body angle medical evaluation knee important arthroscopic procedure december repair torn meniscus knee,"{'neg': 0.05, 'neu': 0.871, 'pos': 0.079, 'compound': 0.1901}","{'neg': 0.166, 'neu': 0.769, 'pos': 0.065, 'compound': -0.8271}","{'neg': 0.186, 'neu': 0.647, 'pos': 0.167, 'compound': -0.128}",0.05,0.871,0.079,0.1901,0.166,0.769,0.065,-0.8271,0.186,0.647,0.167,-0.128
129.0,JIMMY MORRISSEY,2021,C,"Adequate quickness post snap to achieve landmarks and wall off lanes slides pulls efficiently to pick up outside pressures steady balance in pass
protection  sinking to reset strong upper body to grapple with bigger defenders mean dude and plays with a competitive demeanor keeps his eyes in the right
place and rarely gets fooled key man making the line calls two time team captain and considered the heart and soul of the offense former walk on and bet on
himself four year starter with 47 career starts  including one start at guard ","Average length and rushers are able to quickly detach from his blocks doesn t have a broad frame and can be overwhelmed by power his hand
placement is sporadic and lacks consistency looks to latch and drive  but struggles to sustain as a base blocker his blocking angles need to be better on the move
and at the second level plays with a chip  but doesn t have the bully strength to steamroll in the run game suffered a season ending right ankle injury as a
sophomore  November 2018  that required surgery ",jimmy morrissey,jimmy morrissey-C,41626.0,jimmy morrissey,C,-0.004031981970725237,adequate quickness post snap achieve landmark wall lane slide pull efficiently pick outside pressure steady balance pas protection sinking reset strong upper body grapple bigger defender mean dude play competitive demeanor keep eye right place rarely get fooled key man making line call two time team captain considered heart soul offense former walk bet four year starter career start including one start guard,average length rusher able quickly detach block broad frame overwhelmed power hand placement sporadic lack consistency look latch drive struggle sustain base blocker blocking angle need better move second level play chip bully strength steamroll run game suffered season ending right ankle injury sophomore november required surgery,adequate quickness post snap achieve landmark wall lane slide pull efficiently pick outside pressure steady balance pas protection sinking reset strong upper body grapple bigger defender mean dude play competitive demeanor keep eye right place rarely get fooled key man making line call two time team captain considered heart soul offense former walk bet four year starter career start including one start guard average length rusher able quickly detach block broad frame overwhelmed power hand placement sporadic lack consistency look latch drive struggle sustain base blocker blocking angle need better move second level play chip bully strength steamroll run game suffered season ending right ankle injury sophomore november required surgery,"{'neg': 0.042, 'neu': 0.809, 'pos': 0.149, 'compound': 0.8309}","{'neg': 0.188, 'neu': 0.684, 'pos': 0.128, 'compound': -0.8201}","{'neg': 0.166, 'neu': 0.623, 'pos': 0.211, 'compound': 0.508}",0.042,0.809,0.149,0.8309,0.188,0.684,0.128,-0.8201,0.166,0.623,0.211,0.508
175.0,TYLER LINDERBAUM,2022,C,"Quick off the ball  and flies out of his stance to reach the three technique   excellent on the move run blocker with his ability to gain leverage  seal and
create lanes   flexible hips and lower body to smoothly redirect and explode into defenders   displays impeccable timing on combination blocks   consistently
climbs to the second level and removes linebackers from the play   has physical hands and is a brawler at contact   displays tight hands in pass protection  with
elbows that rub his ribs   drops his hips and keeps his feet underneath him to anchor at shallow depth   consistently blocks past the whistle with the bulldog
mentality to finish every play   innately motivated  but also humble and was named a team captain in 2021  head coach Kirk Ferentz   I don t know if it gets any
better than Tyler      plays hurt and doesn t allow injuries to greatly affect his play   started every game at center the past three seasons  35 consecutive starts  ","Undersized with a squatty frame   his lack of length and girth can be exposed vs  long armed rushers   grappler at the point of attack  but not an
overpowering blocker   will struggle in pass protection when he misfires with his punch  leaving him overextended and controlled   his inconsistent habits in pass
protection leave him on the ground too much   will occasionally drop his eyes in space  allowing rushers to elude him   will fall off second level blocks when he
sacrifices his balance   didn t play tackle or guard in college  and doesn t offer position versatility   suffered a left foot sprain in the bowl game  January 2022  that
sidelined him for the Senior Bowl and Combine ",tyler linderbaum,tyler linderbaum-C,82291.0,tyler linderbaum,C,0.11098544995914088,quick ball fly stance reach three technique excellent move run blocker ability gain leverage seal create lane flexible hip lower body smoothly redirect explode defender display impeccable timing combination block consistently climb second level remove linebacker play physical hand brawler contact display tight hand pas protection elbow rub rib drop hip keep foot underneath anchor shallow depth consistently block past whistle bulldog mentality finish every play innately motivated also humble named team captain head coach kirk ferentz know get better tyler play hurt allow injury greatly affect play started every game center past three season consecutive start,undersized squatty frame lack length girth exposed long armed rusher grappler point attack overpowering blocker struggle pas protection misfire punch leaving overextended controlled inconsistent habit pas protection leave ground much occasionally drop eye space allowing rusher elude fall second level block sacrifice balance play tackle guard college offer position versatility suffered left foot sprain bowl game january sidelined senior bowl combine,quick ball fly stance reach three technique excellent move run blocker ability gain leverage seal create lane flexible hip lower body smoothly redirect explode defender display impeccable timing combination block consistently climb second level remove linebacker play physical hand brawler contact display tight hand pas protection elbow rub rib drop hip keep foot underneath anchor shallow depth consistently block past whistle bulldog mentality finish every play innately motivated also humble named team captain head coach kirk ferentz know get better tyler play hurt allow injury greatly affect play started every game center past three season consecutive start undersized squatty frame lack length girth exposed long armed rusher grappler point attack overpowering blocker struggle pas protection misfire punch leaving overextended controlled inconsistent habit pas protection leave ground much occasionally drop eye space allowing rusher elude fall second level block sacrifice balance play tackle guard college offer position versatility suffered left foot sprain bowl game january sidelined senior bowl combine,"{'neg': 0.052, 'neu': 0.785, 'pos': 0.163, 'compound': 0.926}","{'neg': 0.146, 'neu': 0.829, 'pos': 0.025, 'compound': -0.897}","{'neg': 0.17, 'neu': 0.623, 'pos': 0.207, 'compound': 0.7506}",0.052,0.785,0.163,0.926,0.146,0.829,0.025,-0.897,0.17,0.623,0.207,0.7506
176.0,CAM JURGENS,2022,C,"Former tight end who moves like it   outstanding space athlete with the range to pull  climb and pick off defenders 30 yards downfield in the screen
game   efficient and timely with his combinations   his lateral quickness and lower body fluidity help him mirror and stay connected vs  interior rushers   has long
arms and works hard to stay balanced through contact   able to anchor when he uses proper fundamentals and knee bend   his hand strength jolts and surprises
defenders at contact   blocks with some edge to him  and his energy level doesn t fall off late in games   has worked hard to pack weight onto his frame  
consistently played through pain during his career   started 31 of 32 games the past three seasons ","His frame appears near maxed out   doesn t have the upper body power to latch and overwhelm the man across from him   has the bad habit of
head ducking and over setting his target   struggles to recover once stacked and his chest is exposed   penalized six times in 2021  including multiple holding calls  
often overaggressive and needs to stay under control at the second level to break down and avoid being shaken by linebackers   doesn t have guard experience   his
medical history needs to be fully vetted  missed the second half of his senior year of high school after breaking his fibula and dislocating his left ankle  October 2017  
suffered a broken metatarsal in his right foot  October 2018  and redshirted  reaggravated his foot injury and missed one game  November 2020  ",cam jurgens,cam jurgens-C,84014.0,cam jurgens,C,-0.03012039199864715,former tight end move like outstanding space athlete range pull climb pick defender yard downfield screen game efficient timely combination lateral quickness lower body fluidity help mirror stay connected interior rusher long arm work hard stay balanced contact able anchor us proper fundamental knee bend hand strength jolt surprise defender contact block edge energy level fall late game worked hard pack weight onto frame consistently played pain career started game past three season,frame appears near maxed upper body power latch overwhelm man across bad habit head ducking setting target struggle recover stacked chest exposed penalized six time including multiple holding call often overaggressive need stay control second level break avoid shaken linebacker guard experience medical history need fully vetted missed second half senior year high school breaking fibula dislocating left ankle october suffered broken metatarsal right foot october redshirted reaggravated foot injury missed one game november,former tight end move like outstanding space athlete range pull climb pick defender yard downfield screen game efficient timely combination lateral quickness lower body fluidity help mirror stay connected interior rusher long arm work hard stay balanced contact able anchor us proper fundamental knee bend hand strength jolt surprise defender contact block edge energy level fall late game worked hard pack weight onto frame consistently played pain career started game past three season frame appears near maxed upper body power latch overwhelm man across bad habit head ducking setting target struggle recover stacked chest exposed penalized six time including multiple holding call often overaggressive need stay control second level break avoid shaken linebacker guard experience medical history need fully vetted missed second half senior year high school breaking fibula dislocating left ankle october suffered broken metatarsal right foot october redshirted reaggravated foot injury missed one game november,"{'neg': 0.072, 'neu': 0.736, 'pos': 0.192, 'compound': 0.9451}","{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.9704}","{'neg': 0.203, 'neu': 0.647, 'pos': 0.15, 'compound': -0.7755}",0.072,0.736,0.192,0.9451,0.185,0.815,0.0,-0.9704,0.203,0.647,0.15,-0.7755
177.0,DYLAN PARHAM,2022,C,"Fires from a low position to establish leverage   shows natural knee bend  core strength and balance in his pass sets   coordinated hand exchange to
reset and answer different types of rushers   has the patience and timing to handle blitzers from depth or find late pressures   rolls his hips into contact and runs his
feet to control his man   agile  efficient puller who operates well in space to execute blocks 10 yards downfield   finds work at the second level and on combinations
  his coaches say he developed more of a mean streak as a senior   added almost 85 pounds since enrolling at Memphis   versatile experience with double digit
starts at three different positions  left guard  right guard  right tackle    durable and started all 51 games the past four seasons ","Will be deemed undersized by several NFL teams   his length is average   light in the pants and can get knocked off his feet by angle blocks   his
ability to anchor is founded more on leverage than base strength   plays on overdrive at times  losing control   shows the bad habit of leaning hard on blocks and
finding himself hunched and off balanced   tends to arrive too early on zone blocks and needs to be more precise with his angles and timing   looks to get a head
start  and he had multiple false starts on the tapes studied   doesn t have any in game playing experience at center ",dylan parham,dylan parham-C,,,,-0.05,fire low position establish leverage show natural knee bend core strength balance pas set coordinated hand exchange reset answer different type rusher patience timing handle blitzers depth find late pressure roll hip contact run foot control man agile efficient puller operates well space execute block yard downfield find work second level combination coach say developed mean streak senior added almost pound since enrolling memphis versatile experience double digit start three different position left guard right guard right tackle durable started game past four season,deemed undersized several nfl team length average light pant get knocked foot angle block ability anchor founded leverage base strength play overdrive time losing control show bad habit leaning hard block finding hunched balanced tends arrive early zone block need precise angle timing look get head start multiple false start tape studied game playing experience center,fire low position establish leverage show natural knee bend core strength balance pas set coordinated hand exchange reset answer different type rusher patience timing handle blitzers depth find late pressure roll hip contact run foot control man agile efficient puller operates well space execute block yard downfield find work second level combination coach say developed mean streak senior added almost pound since enrolling memphis versatile experience double digit start three different position left guard right guard right tackle durable started game past four season deemed undersized several nfl team length average light pant get knocked foot angle block ability anchor founded leverage base strength play overdrive time losing control show bad habit leaning hard block finding hunched balanced tends arrive early zone block need precise angle timing look get head start multiple false start tape studied game playing experience center,"{'neg': 0.046, 'neu': 0.853, 'pos': 0.101, 'compound': 0.8176}","{'neg': 0.113, 'neu': 0.807, 'pos': 0.08, 'compound': -0.4404}","{'neg': 0.151, 'neu': 0.711, 'pos': 0.138, 'compound': -0.3182}",0.046,0.853,0.101,0.8176,0.113,0.807,0.08,-0.4404,0.151,0.711,0.138,-0.3182
178.0,COLE STRANGE,2022,C,"Excellent quickness and pad level from snap to set up   flexible lower body and does an excellent job repositioning his feet at contact to stand up
defenders   has adequate length and active hands with a flexible coil   his punch placement is sharp and consistent   at his most confident in the run game  
naturally aggressive in everything he does on the football field   embraces his rugged  mean blocking demeanor and prides himself on his quest to finish every play  
has zero bad weight on his frame   his intelligence is clear on and off the field  3 71 GPA in college and was named Academic All Conference all six years    named a
senior captain with outstanding football character   football matters to him   collected 44 total starts in three positions in college ","Has a lean muscled frame and lacks ideal mass or thickness for the trenches   reliant on his fundamentals and can get bullied or jostled when his
technique gets off schedule   is a challenge for him to anchor  or re anchor  vs  power   his reset quickness lags a bit because of his tendency to lean into blocks  
feet can get overexcited at times in his pass sets  and he must develop more disciplined footwork   can do a better job establishing and trusting his body angles  
 144 
didn t have any functional experience on the offensive line before college   will be a 24 year old NFL rookie   competed at the FCS level and didn t face top tier
talent on a weekly basis  of his 44 career starts  three came vs  Power 5 opponents  ",cole strange,cole strange-C,,,,-0.05,excellent quickness pad level snap set flexible lower body excellent job repositioning foot contact stand defender adequate length active hand flexible coil punch placement sharp consistent confident run game naturally aggressive everything football field embrace rugged mean blocking demeanor pride quest finish every play zero bad weight frame intelligence clear field gpa college named academic conference six year named senior captain outstanding football character football matter collected total start three position college,lean muscled frame lack ideal mass thickness trench reliant fundamental get bullied jostled technique get schedule challenge anchor anchor power reset quickness lag bit tendency lean block foot get overexcited time pas set must develop disciplined footwork better job establishing trusting body angle functional experience offensive line college year old nfl rookie competed fcs level face top tier talent weekly basis career start three came power opponent,excellent quickness pad level snap set flexible lower body excellent job repositioning foot contact stand defender adequate length active hand flexible coil punch placement sharp consistent confident run game naturally aggressive everything football field embrace rugged mean blocking demeanor pride quest finish every play zero bad weight frame intelligence clear field gpa college named academic conference six year named senior captain outstanding football character football matter collected total start three position college lean muscled frame lack ideal mass thickness trench reliant fundamental get bullied jostled technique get schedule challenge anchor anchor power reset quickness lag bit tendency lean block foot get overexcited time pas set must develop disciplined footwork better job establishing trusting body angle functional experience offensive line college year old nfl rookie competed fcs level face top tier talent weekly basis career start three came power opponent,"{'neg': 0.065, 'neu': 0.714, 'pos': 0.221, 'compound': 0.9678}","{'neg': 0.082, 'neu': 0.801, 'pos': 0.117, 'compound': 0.4404}","{'neg': 0.13, 'neu': 0.565, 'pos': 0.306, 'compound': 0.9805}",0.065,0.714,0.221,0.9678,0.082,0.801,0.117,0.4404,0.13,0.565,0.306,0.9805
179.0,LUKE FORTNER,2022,C,"Wide based blocker with a well proportioned frame and adequate length   quick to shoot his hands inside defenders   keeps his elbows hands tight 
and his feet active to stay engaged   flexible body movements to recover or seal on zone blocks   flashes the upper body torque to remove defenders from their feet
  controlled at the second level to pick off moving targets   no need to squint to see his toughness and smarts on tape   Second Team Co SIDA All American in 2021
and is on pace to earn his third degree  one bachelor s  two master s  from Kentucky this May   coachable attitude and was named a team captain in 2021   started
all 36 games the past three seasons across three different positions ","His pads will rise  and he surrenders leverage early   can get bullied at times  especially when his hands aren t on time   adequate range with a small
margin of error with his lateral steps to reach block   lacks the twitch to cleanly respond and anchor to defenders on his shoulder   needs to tweak a few bad habits
like dropping his eyes at contact or allowing his hands to land wide  two holding penalties in 2021    struggles to consistently drive and get underneath defenders in
the run game   ejected for punching a Louisville player on a PAT try  November 2018    over aged and will be a 24 year old rookie ",luke fortner,luke fortner-C,42028.0,luke fortner,C,-0.07494716267309083,wide based blocker well proportioned frame adequate length quick shoot hand inside defender keep elbow hand tight foot active stay engaged flexible body movement recover seal zone block flash upper body torque remove defender foot controlled second level pick moving target need squint see toughness smart tape second team sida american pace earn third degree one bachelor two master kentucky may coachable attitude named team captain started game past three season across three different position,pad rise surrender leverage early get bullied time especially hand time adequate range small margin error lateral step reach block lack twitch cleanly respond anchor defender shoulder need tweak bad habit like dropping eye contact allowing hand land wide two holding penalty struggle consistently drive get underneath defender run game ejected punching louisville player pat try november aged year old rookie,wide based blocker well proportioned frame adequate length quick shoot hand inside defender keep elbow hand tight foot active stay engaged flexible body movement recover seal zone block flash upper body torque remove defender foot controlled second level pick moving target need squint see toughness smart tape second team sida american pace earn third degree one bachelor two master kentucky may coachable attitude named team captain started game past three season across three different position pad rise surrender leverage early get bullied time especially hand time adequate range small margin error lateral step reach block lack twitch cleanly respond anchor defender shoulder need tweak bad habit like dropping eye contact allowing hand land wide two holding penalty struggle consistently drive get underneath defender run game ejected punching louisville player pat try november aged year old rookie,"{'neg': 0.059, 'neu': 0.814, 'pos': 0.127, 'compound': 0.7783}","{'neg': 0.134, 'neu': 0.796, 'pos': 0.069, 'compound': -0.891}","{'neg': 0.157, 'neu': 0.626, 'pos': 0.218, 'compound': 0.6808}",0.059,0.814,0.127,0.7783,0.134,0.796,0.069,-0.891,0.157,0.626,0.218,0.6808
180.0,ZACH TOM,2022,C,"Moves with the athletic footwork and lateral quicks to cut off rush angles   his patience and coordination in his pass sets really stand out   shoots his
hands into the frame of rushers and stubbornly keeps them there   athletic puller with the body control to execute at the second level   trusts his technique to reset
and get out of jams   plays with the instincts of a veteran blocker  making sound adjustments   determined and dogged   the son of educators  his intelligence is
clear on and off the field  three year All ACC Academic team    durable and started every game the past three seasons   has functional starting experience at both
left tackle and center ","Barrel chested in his upper half  but lean in his lowers   questionable anchor and core strength will make it tough for quality recovery vs  NFL power  
lacks elite arm length  and falls off too many blocks   can be jostled when his punch misfires  and savvy rushers will catch him leaning   average leg drive in the run
game and will struggle to redirect NFL nose tackles   needs to better feel stunts and delayed blitzes   penalties popped up frequently on his 2021 film  four false
starts  three holding calls    some teams view him as a center only prospect ",zach tom,zach tom-C,,,,-0.05,move athletic footwork lateral quick cut rush angle patience coordination pas set really stand shoot hand frame rusher stubbornly keep athletic puller body control execute second level trust technique reset get jam play instinct veteran blocker making sound adjustment determined dogged son educator intelligence clear field three year acc academic team durable started every game past three season functional starting experience left tackle center,barrel chested upper half lean lower questionable anchor core strength make tough quality recovery nfl power lack elite arm length fall many block jostled punch misfire savvy rusher catch leaning average leg drive run game struggle redirect nfl nose tackle need better feel stunt delayed blitz penalty popped frequently film four false start three holding call team view center prospect,move athletic footwork lateral quick cut rush angle patience coordination pas set really stand shoot hand frame rusher stubbornly keep athletic puller body control execute second level trust technique reset get jam play instinct veteran blocker making sound adjustment determined dogged son educator intelligence clear field three year acc academic team durable started every game past three season functional starting experience left tackle center barrel chested upper half lean lower questionable anchor core strength make tough quality recovery nfl power lack elite arm length fall many block jostled punch misfire savvy rusher catch leaning average leg drive run game struggle redirect nfl nose tackle need better feel stunt delayed blitz penalty popped frequently film four false start three holding call team view center prospect,"{'neg': 0.037, 'neu': 0.853, 'pos': 0.109, 'compound': 0.8271}","{'neg': 0.126, 'neu': 0.775, 'pos': 0.099, 'compound': -0.0}","{'neg': 0.164, 'neu': 0.671, 'pos': 0.165, 'compound': 0.4741}",0.037,0.853,0.109,0.8271,0.126,0.775,0.099,-0.0,0.164,0.671,0.165,0.4741
